Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
TIL|CA|TILL CPTL CP ORD|TIL.V|-0.75|0.00|0.00|11.45|0.56|5.45|5.45|3.86|400.00|5.00|3.00|4.89|3.40|5.00|5.45|5.45|1.60|5.45|-||4.66|   ||15.61|"3|191|462.00"|"2|470.00"|451.58|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|11.00|Þ||0.00||
TLA|CA|TITAN LOGIX|TLA.V|-0.02|0.00|0.00|6.1|0.025|0.43|0.45|0.42|"15|000.00"|26.00|30.00|0.41|0.21|0.49|0.43|0.43|0.28|0.43|-||0.43|   ||11.70|"28|536|132.00"|"15|000.00"|"11|569.97"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|1.00|Þ||0.00||
TNA|CA|EVERGREEN GAM CP|TNA.V|0.02|21.73|0.00|-8.82|-0.03|0.31|0.33|0.30|500.00|7.00|10.00|0.34|0.29|0.49|0.31|0.31|0.20|0.31|-||0.32|   ||42.74|"123|808|865.00"|545.00|"20|070.29"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|11/27/2002|11/27/2002|-|2.00|þ||0.00||
TORR|CA|TORRENT CAPITAL|TORR.V|0.42|1.98|0.00|1.2|0.01|0.84|0.84|0.82|"3|000.00"|14.00|4.00|0.83|0.85|1.10|0.84|0.81|0.25|0.82|-||0.83|   ||19.79|"24|031|667.00"|"18|640.00"|"37|468.79"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/06/2017|02/06/2017|-|6.00|Þ||0.03||
TSP|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
TTR|CA|TITANM TRANS GRP|TTR.V|0.12|21.87|3.02|-1.51|-0.04|2.61|2.75|2.60|"15|300.00"|1.00|1.00|2.65|1.68|2.74|2.70|2.61|1.06|2.68|-||2.67|   ||97.39|"36|750|257.00"|"79|845.00"|"13|757.90"|"19|900.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.08|12/15/2020|11/27/2020|-|47.00|þ||0.09||
TWM|CA|TIDEWATER MIDSTR|TWM.TO|-0.17|0.00|4.65|1.16|0.01|0.87|0.87|0.86|"1|000.00"|95.00|34.00|0.86|0.76|1.10|0.87|0.86|0.34|0.87|-||0.86|TOR||291.35|"338|782|730.00"|"170|332.00"|"290|802.29"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.04|01/29/2021|12/30/2020|-|91.00|Þ||0.01||
UBN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
UFC|CA|URBANFUND CORP|UFC.V|0.10|7.45|4.23|0.0|0.0|0.71|0.75|0.71|0.00|12.00|15.00|0.71|0.34|0.80|0.00|0.00|0.46|0.00|-||0.73|   ||35.04|"49|352|905.00"|0.00|"5|768.78"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.03|01/15/2021|12/30/2020|-|0.00| ||0.00||
UNI|CA|UNISYNC CORP|UNI.TO|-0.06|0.00|0.00|-1.61|-0.04|2.45|2.47|2.45|100.00|1.00|9.00|2.49|2.29|3.65|2.47|2.45|1.36|2.47|-||2.46|TOR||47.15|"18|937|228.00"|840.00|"6|183.61"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|03/21/2014|03/12/2014|-|8.00|þ||0.02||
USS|CA|UNISERVE CMNCTN|USS.V|-0.06|0.00|0.00|36.36|0.02|0.07|0.07|0.06|"3|000.00"|3.00|25.00|0.06|0.07|0.10|0.07|0.05|0.04|0.05|-||0.06|   ||3.37|"61|279|305.00"|"62|000.00"|"16|184.08"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/20/2019|02/20/2019|-|4.00|Þ||0.02||
VGM|US|TR FOR INVMT GRD|VGM|0.31|41.51|4.92|0.3065|0.04|13.09|13.35|13.02|0.00|1.00|2.00|13.05|4.84|13.46|13.12|13.04|8.62|13.06|-|0.00|13.18|NYQ||707.64|"54|225|296.00"|"74|425.00"|"83|699.21"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.64|01/29/2021|01/14/2021|-|366.00|Þ||0.08||
WBE|CA|WESTBOND ENTER|WBE.V|0.02|33.52|0.00|-0.0|-0.0|0.82|0.82|0.81|"3|000.00"|11.00|8.00|0.82|0.77|0.94|0.84|0.81|0.17|0.81|-||0.81|   ||29.12|"35|515|800.00"|"47|142.00"|"30|657.54"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|03/20/2020|03/04/2020|-|18.00|þ||0.03||
WED|CA|WESTAIM CORP|WED.V|-0.31|0.00|0.00|3.66|0.09|2.55|2.58|2.53|"9|600.00"|10.00|5.00|2.46|1.24|2.61|2.55|2.45|1.37|2.46|-||2.55|   ||355.02|"143|186|718.00"|"245|500.00"|"103|414.22"|"129|800.00"||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|10/01/2013|12/30/2020|-|33.00|Þ||0.10||
WELL|CA|WELL HEALTH TECH|WELL.TO|-0.07|0.00|0.00|-0.53|-0.04|7.52|7.60|7.52|"1|200.00"|43.00|27.00|7.56|7.50|8.70|7.79|7.51|1.20|7.64|-||7.56|TOR||"1|240.77"|"162|403|889.00"|"701|838.00"|"1|136|088.65"|"68|000.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|"2|994.00"|þ||0.28||
WFG|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
WI|CA|WESTERN INVESTMT|WI.V|-0.10|0.00|0.00|4.55|0.01|0.23|0.23|0.22|"3|000.00"|31.00|52.00|0.22|0.23|0.34|0.23|0.23|0.12|0.23|-||0.23|   ||6.75|"30|490|756.00"|"18|000.00"|"19|762.92"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|2.00|þ||0.00||
WOW|CA|WOW UNLMTD MEDIA|WOW.V|-0.57|0.00|0.00|-0.0|-0.0|0.55|0.60|0.52|"1|500.00"|3.00|4.00|0.55|0.44|0.64|0.55|0.55|0.20|0.55|-||0.56|   ||16.19|"29|442|557.00"|"9|000.00"|"10|473.37"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/19/2016|12/19/2016|-|6.00| ||0.00||
WP|CA|WSTRN PACIFC TR|WP.V|0.00|36.10|0.00|0.0|0.0|0.10|0.00|0.08|0.00|0.00|48.00|0.10|0.04|0.13|0.00|0.00|0.10|0.00|-||0.04|   ||2.50|"25|018|558.00"|0.00|69.23|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/02/1999|07/02/1999|-|0.00| ||0.00||
XCX|CA|AMP GERMAN CNBS|XCX.NLB|0.00|0.00|0.00|0.0|0.0|0.42|0.00|0.00|0.00|0.00|0.00|0.42|0.00||0.00|0.00||0.00|-||0.00|-||11.41|"27|160|611.00"|0.00|365.38|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
XI|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
XYL|US|XYLEM INC|XYL|1.24|85.71|0.98|-0.1792|-0.19|105.83|0.00|92.00|0.00|0.00|1.00|106.02|54.22|108.84|107.62|105.07|54.62|106.24|-|0.32|46.00|NYQ||"19|108.20"|"194|731|989.00"|"1|292|256.00"|"867|911.67"|"152|313.00"||-|-|-|-|-|-|-|-|-|||USD|R|1.04|12/03/2020|11/04/2020|-|"16|975.00"|Þ||2.55||
YAK|CA|MONGOLIA GROWTH|YAK.V|-0.14|0.00|0.00|-0.0|-0.0|0.41|0.43|0.36|"12|500.00"|10.00|100.00|0.41|0.30|0.44|0.41|0.40|0.14|0.41|-||0.40|   ||12.83|"31|281|499.00"|"92|300.00"|"24|141.32"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|7.00|Þ||0.01||
ZC|CA|ZIMTU CAPITAL CP|ZC.V|0.11|1.22|0.00|7.14|0.01|0.15|0.17|0.14|500.00|29.00|25.00|0.14|0.21|0.28|0.15|0.14|0.07|0.14|-||0.16|   ||2.25|"16|106|483.00"|"45|500.00"|"9|436.32"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/01/2008|12/01/2008|-|6.00|Þ||0.01||
ZDC|CA|ZEDCOR INC ORD|ZDC.V|-0.12|0.00|0.00|-0.0|-0.0|0.15|0.17|0.15|"13|500.00"|150.00|427.00|0.15|0.16|0.18|0.15|0.15|0.01|0.15|-||0.16|   ||8.29|"55|280|495.00"|"13|500.00"|"13|727.64"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/15/2016|01/05/2016|-|1.00| ||0.00||
ZKL|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
ZMA|CA|ZOOMAWAY TRAVEL|ZMA.V|-0.01|0.00|0.00|-0.0|-0.0|0.04|0.04|0.04|"6|000.00"|106.00|481.00|0.04|0.09|0.10|0.04|0.04|0.01|0.04|-||0.04|   ||3.83|"76|643|672.00"|"163|097.00"|"202|745.62"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|01/24/2011|01/24/2011|-|10.00|þ||0.00||
ZUM|CA|ZOOMERMEDIA LMT|ZUM.V|0.01|6.33|0.00|-10.53|-0.01|0.09|0.10|0.09|"20|000.00"|11.00|15.00|0.10|0.06|0.10|0.10|0.09|0.04|0.10|-||0.09|   ||25.11|"264|330|297.00"|"145|791.00"|"35|845.52"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|16.00|þ||0.01||
