Ticker|C|Name|Symbol|EPS|PE|Yield|% Chg|Change|Price|Ask|Bid|Trd Sz|Ask Sz|Bid Sz|Close|52 Week Range|52 High|High|Low|52 Low|Open|Call/Put|Imp Vol|Mark|Exch|Mkt Val|Market Cap|Shr Os|Volume|AVG Volume 6 Month|Blk Vol|Opn Int|Day % P/L|Day P/L|% P/L|P/L|Book Cost|Avg Cost|Entry Date|Quantity|Trade|Trend|Opn Int Chg|Curr|Q|Div|Div Pay Dt|Ex-Div|Exp Dt|Num Trd|Prc Tck|Quote Trend|Range|Rel Range|Strike
ATP|CA|ATLANTIC PWR|ATP.TO|-0.35|0.00|0.00|-1.11|-0.03|2.67|2.69|2.66|100.00|1.00|22.00|2.70|0.91|3.36|2.71|2.66|2.45|2.66|-||2.67|TOR||188.26|"89|222|568.00"|"25|968.00"|"44|541.66"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|12/31/2015|11/26/2015|-|139.00|þ||0.05||
AUG.TO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
AUP|CA|AURINIA PHARMACE|AUP.TO|-1.96|0.00|0.00|0.22|0.04|18.05|18.50|17.82|100.00|2.00|1.00|18.01|12.72|27.10|18.90|17.91|14.38|18.24|-||18.16|TOR||"2|287.85"|"126|450|000.00"|"199|694.00"|"138|705.36"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|10/23/2013|10/23/2013|-|"1|531.00"|þ||0.99||
AVL|CA|AVLN ADVNCD MTRL|AVL.TO|-0.02|0.00|0.00|8.33|0.01|0.13|0.14|0.13|"19|500.00"|417.00|3.00|0.12|0.13|0.15|0.14|0.12|0.03|0.12|-||0.13|TOR||41.81|"348|413|157.00"|"1|484|376.00"|"613|173.81"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|09/30/1994|09/30/1994|-|108.00|Þ||0.02||
AXR|US|AMREP CORP|AXR|-0.26|0.00|0.00|-0.7879|-0.065|8.19|8.32|0.00|0.00|1.00|0.00|8.25|5.10|9.08|8.36|8.03|3.98|8.36|-|0.00|4.16|NYQ||60.42|"7|548|620.00"|"15|759.00"|"8|075.85"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.00|08/24/2007|08/08/2007|-|148.00|þ||0.33||
AYM|CA|ATALAYA MINING|AYM.TO|0.32|14.66|0.00|2.15|0.1|4.75|4.75|4.51|200.00|2.00|5.00|4.65|2.86|4.65|4.75|4.73|1.79|4.73|-||4.63|TOR||373.59|"138|140|709.00"|"1|665.00"|"1|675.49"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|10/21/2015|10/21/2015|-|9.00|Þ||0.02||
BAM|US|BROOKFIELD ASSET|BAM|-0.23|0.00|1.25|0.5453|0.21|38.72|42.68|38.00|0.00|1.00|1.00|38.51|24.03|45.61|38.94|38.08|21.57|38.51|-|0.29|40.34|NYQ||"74|258.98"|"1|571|078|809.00"|"1|737|600.00"|"2|246|394.65"|"56|093.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.48|12/31/2020|11/27/2020|-|"15|305.00"|Þ||0.86||
BAR|US|GRNTSHRS GLD ETF|BAR|0.00|0.00|0.00|0.6543|0.12|18.46|18.47|18.45|0.00|176.00|165.00|18.34|6.16|20.59|18.46|18.27|14.43|18.35|-|0.00|18.46|   ||||"479|155.00"|"589|078.98"|"23|561.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|03/08/2019|03/11/2019|-|"1|203.00"|Þ||0.20||
BB|CA|BLACKBERRY LTD|BB.TO|-1.93|0.00|0.00|-0.82|-0.08|9.67|9.69|9.67|500.00|206.00|24.00|9.75|8.60|12.54|9.83|9.56|3.94|9.83|-||9.68|TOR||"5|528.94"|"562|634|092.00"|"2|568|477.00"|"2|671|913.22"|"145|200.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|08/20/2007|08/15/2007|-|"8|653.00"|þ||0.27||
BBD|US|BANCO BRADESCO|BBD|0.00|0.00|2.68|2.4194|0.12|5.08|5.16|5.00|0.00|2.00|80.00|4.96|5.04|7.72|5.14|4.91|2.68|4.93|-|0.70|5.08|NYQ||"45|001.27"|0.00|"44|418|227.00"|"21|870|198.99"|"16|098|025.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.13|03/08/2021|02/02/2021|-|"38|457.00"|þ||0.23||
BBU|US|BROOKFLD BUSINES|BBU|-2.39|0.00|0.66|1.8312|0.69|38.37|0.00|0.00|0.00|0.00|0.00|37.68|28.28|46.88|38.37|37.69|18.60|37.81|-|0.35|0.00|NYQ||"7|275.13"|"79|913|229.00"|"9|641.00"|"28|342.16"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|0.25|12/31/2020|11/27/2020|-|166.00|Þ||0.68||
BCE|CA|BCE INC|BCE.TO|2.51|21.97|6.04|-0.38|-0.21|54.90|54.99|54.86|"1|100.00"|1.00|9.00|55.11|19.25|65.28|55.09|54.67|46.03|54.96|-||54.92|TOR||"49|837.50"|"904|327|728.00"|"1|902|251.00"|"2|684|714.97"|"228|000.00"||-|-|-|-|-|-|-|-|-|||CAD|R|3.33|01/15/2021|12/14/2020|-|"10|010.00"|þ||0.42||
BEP|US|BROKFLD RENWBLE|BEP|-0.49|0.00|2.43|-0.3148|-0.15|47.50|48.46|47.50|0.00|4.00|1.00|47.65|33.83|49.87|48.24|47.30|16.04|47.51|-|0.00|47.98|NYQ||"16|685.94"|"274|801|453.00"|"495|281.00"|"650|664.11"|"28|948.00"||-|-|-|-|-|-|-|-|-|||USD|R|1.16|12/11/2020|12/14/2020|-|"5|973.00"|Þ||0.94||
BIP|US|BROOKFIELD INFRA|BIP|-0.32|0.00|3.83|0.5728|0.29|50.92|53.00|49.92|0.00|2.00|1.00|50.63|29.73|52.72|51.16|50.37|22.99|50.80|-|0.26|51.46|NYQ||"21|128.53"|"295|336|299.00"|"262|221.00"|"259|429.81"|0.00||-|-|-|-|-|-|-|-|-|||USD|R|1.94|12/31/2020|11/27/2020|-|"2|676.00"|Þ||0.79||
BKM|CA|PAC BOOKER MNRL|BKM.V|-0.04|0.00|0.00|2.5|0.05|2.05|2.10|2.02|600.00|15.00|5.00|2.00|1.48|2.60|2.05|2.05|1.12|2.05|-||2.06|   ||33.53|"16|766|969.00"|750.00|"3|847.08"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/08/2000|02/08/2000|-|3.00|Þ||0.00||
BLD|US|TOPBUILD CORP|BLD|6.65|28.90|0.00|2.4149|4.64|196.78|0.00|105.19|0.00|0.00|1.00|192.14|145.49|200.32|196.88|191.09|54.83|192.93|-|0.47|52.59|NYQ||"6|345.32"|"39|001|456.00"|"295|368.00"|"298|238.64"|"51|828.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|"6|023.00"|Þ||5.79||
BMM|CA|BLACK MAMMOTH|BMM.V|-0.01|0.00|0.00|-22.5|-0.045|0.15|0.20|0.16|"1|500.00"|8.00|18.00|0.20|0.16|0.20|0.15|0.15|0.04|0.15|-||0.18|   ||2.22|"11|081|871.00"|"1|842.00"|"6|703.48"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|02/19/2016|02/19/2016|-|3.00|þ||0.00||
BMO|CA|BK OF MONTREAL|BMO.TO|7.55|13.23|4.25|-0.25|-0.25|99.62|99.63|99.60|"1|700.00"|1.00|28.00|99.87|48.99|104.75|100.20|99.53|55.76|100.00|-||99.61|TOR||"64|217.12"|"645|889|396.00"|"1|479|707.00"|"2|764|624.87"|"289|900.00"||-|-|-|-|-|-|-|-|-|||CAD|R|4.24|02/26/2021|01/29/2021|-|"7|113.00"|Þ||0.67||
BNS|CA|BK NOVA SCOTIA|BNS.TO|5.30|12.85|5.29|1.15|0.78|68.84|68.85|68.82|"1|900.00"|1.00|10.00|68.06|28.54|74.92|68.97|68.06|46.38|68.19|-||68.83|TOR||"82|453.28"|"1|211|479|297.00"|"4|999|994.00"|"4|372|002.59"|"3|010|400.00"||-|-|-|-|-|-|-|-|-|||CAD|R|3.60|01/27/2021|01/04/2021|-|"10|519.00"|Þ||0.91||
BOX|US|BOX INC|BOX|-0.45|0.00|0.00|-1.6301|-0.29|17.50|17.58|17.54|0.00|1.00|9.00|17.79|13.45|22.09|18.00|17.40|8.64|17.89|-|0.56|17.56|NYQ||"2|822.26"|"160|829|287.00"|"5|400|486.00"|"1|979|216.19"|"2|386|463.00"||-|-|-|-|-|-|-|-|-|||USD|R|0.00|-|-|-|"21|670.00"|þ||0.60||
BTE|CA|BAYTEX ENERGY CO|BTE.TO|-4.96|0.00|0.00|7.06|0.06|0.91|0.91|0.90|500.00|625.00|28.00|0.85|1.58|1.85|0.92|0.86|0.27|0.87|-||0.91|TOR||476.41|"561|163|000.00"|"4|886|349.00"|"3|695|175.95"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|09/15/2015|08/19/2015|-|"1|370.00"|Þ||0.06||
BTI|CA|BIOASIS TECNLGS|BTI.V|-0.01|0.00|0.00|-13.64|-0.06|0.38|0.40|0.38|"8|500.00"|3.00|46.00|0.44|0.32|0.47|0.43|0.38|0.14|0.43|-||0.39|   ||29.90|"67|963|256.00"|"61|925.00"|"30|249.68"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|26.00|þ||0.05||
BTO|CA|B2GOLD CORP|BTO.TO|0.80|8.39|3.04|-2.68|-0.18|6.54|6.57|6.54|100.00|14.00|1.00|6.72|6.87|9.99|6.76|6.45|3.12|6.75|-||6.55|TOR||"7|111.42"|"1|049|968|000.00"|"6|384|749.00"|"3|958|113.45"|"1|115|400.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.20|12/18/2020|12/07/2020|-|"9|114.00"|þ||0.31||
BU|CA|BURCON NUTRASCI|BU.TO|0.00|"5|910.45"|0.00|4.04|0.16|4.12|4.14|4.08|500.00|20.00|10.00|3.96|3.63|4.23|4.15|3.93|0.60|4.08|-||4.11|TOR||420.59|"106|210|739.00"|"411|828.00"|"362|709.03"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|05/29/2019|-|"1|166.00"|Þ||0.22||
CAE|CA|CAE INC|CAE.TO|0.22|155.44|0.00|0.23|0.08|34.66|34.80|34.60|100.00|2.00|2.00|34.58|27.74|42.00|35.10|34.46|14.26|34.57|-||34.70|TOR||"9|765.10"|"265|797|377.00"|"503|761.00"|"740|635.62"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|03/31/2020|03/12/2020|-|"3|648.00"|þ||0.64||
CCE|CA|COMMERCE RESOURC|CCE.V|-0.03|0.00|0.00|1.75|0.005|0.29|0.30|0.29|"8|500.00"|92.00|11.00|0.28|0.27|0.38|0.30|0.28|0.10|0.29|-||0.29|   ||14.50|"50|890|293.00"|"67|001.00"|"55|439.06"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|08/15/2019|08/15/2019|-|27.00|þ||0.02||
CCO|CA|CAMECO CORP|CCO.TO|-0.01|0.00|0.44|-3.37|-0.61|17.51|17.60|17.45|300.00|3.00|15.00|18.12|11.22|18.91|18.25|17.46|7.69|18.12|-||17.52|TOR||"7|172.73"|"395|846|205.00"|"1|187|954.00"|"1|038|401.18"|"105|400.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.08|12/15/2020|11/27/2020|-|"6|368.00"|Þ||0.79||
CDB|CA|CORDOBA MINERALS|CDB.V|-0.05|0.00|0.00|-6.25|-0.005|0.07|0.08|0.07|"15|000.00"|14.00|160.00|0.08|0.09|0.14|0.08|0.07|0.04|0.08|-||0.08|   ||76.74|"959|244|498.00"|"55|000.00"|"210|859.99"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|05/29/2020|-|4.00|þ||0.01||
CEE|CA|CENTAMIN PLC|CEE.TO|0.17|12.99|7.25|-1.38|-0.03|2.15|2.15|2.14|100.00|1.00|16.00|2.18|2.52|4.04|2.18|2.14|1.52|2.18|-||2.15|TOR||"1|473.96"|"1|154|722|984.00"|"36|068.00"|"46|251.10"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.16|09/11/2020|08/13/2020|-|41.00|Þ||0.04||
CEF|CA|SPT PSCL GLD SLV|CEF.TO|5.72|4.18|0.00|0.46|0.11|24.05|24.06|23.96|400.00|2.00|1.00|23.94|12.40|28.60|24.06|23.83|16.20|23.91|-||24.01|TOR||"4|145.87"|"221|704|099.00"|"37|596.00"|"54|482.77"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|245.00|Þ||0.23||
CEU|CA|CES ENERG SOLUTN|CEU.TO|-0.96|0.00|0.00|2.9|0.04|1.42|1.44|1.40|900.00|56.00|96.00|1.38|1.66|2.19|1.44|1.36|0.53|1.44|-||1.42|TOR||362.82|"261|021|715.00"|"198|414.00"|"349|527.92"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|04/15/2020|03/30/2020|-|326.00|þ||0.08||
CGG|CA|CHINA GOLD INTL|CGG.TO|0.17|10.85|0.00|-1.07|-0.02|1.85|1.88|1.84|100.00|217.00|9.00|1.87|1.55|2.00|1.86|1.83|0.45|1.86|-||1.86|TOR||747.14|"396|413|753.00"|"62|152.00"|"104|009.28"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|69.00|Þ||0.03||
CGI|CA|CDN GENERL INV|CGI.TO|2.53|13.39|2.48|1.92|0.65|34.55|35.90|34.43|100.00|8.00|1.00|33.90|19.67|35.89|34.55|34.22|16.22|34.22|-||35.16|TOR||707.19|"20|861|141.00"|"2|257.00"|"4|947.12"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.84|12/15/2020|11/27/2020|-|15.00|Þ||0.33||
CGM|CA|CALFRNA GOLD MNG|CGM.NLB|0.00|0.00|0.00|0.0|0.0|0.13|0.00|0.00|0.00|0.00|0.00|0.13|0.00||0.00|0.00||0.00|-||0.00|-||8.14|"65|108|269.00"|0.00|173.08|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|0.00| ||0.00||
CHN|CA|CHINA ED RESC|CHN.V|-0.01|0.00|0.00|0.0|0.0|0.04|0.04|0.04|0.00|8.00|37.00|0.04|0.06|0.08|0.00|0.00|0.02|0.00|-||0.04|   ||1.91|"47|364|983.00"|100.00|"22|099.22"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|12/16/2004|12/16/2004|-|1.00| ||0.00||
CIA|CA|CHAMPION IRON LI|CIA.TO|0.51|9.46|0.00|0.63|0.03|4.83|4.86|4.82|700.00|15.00|7.00|4.80|4.17|5.13|4.93|4.81|0.96|4.82|-||4.84|TOR||"2|440.45"|"473|142|000.00"|"357|646.00"|"462|142.79"|"47|700.00"||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|-|-|-|"1|232.00"|þ||0.12||
CIG|CA|CAMARCO INVS GRP|CIG.CD|0.00|0.00|0.00|0.0|0.0|0.01|0.01|0.01|0.00|48.00|800.00|0.01|0.02|0.03|0.00|0.00|0.01|0.00|-||0.01|   ||0.54|"109|949|056.00"|0.00|0.00|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|06/01/2011|06/01/2011|-|0.00| ||0.00||
CKG|CA|CHESAPEAKE GOLD|CKG.V|-0.01|0.00|0.00|-4.61|-0.23|4.76|4.98|4.60|100.00|5.00|125.00|4.99|6.21|7.61|4.91|4.71|1.40|4.89|-||4.79|   ||280.97|"56|306|866.00"|"15|040.00"|"38|996.08"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|-|-|-|45.00|Þ||0.20||
CLM.V|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-
CLS|CA|CELESTICA|CLS.TO|0.35|30.37|0.00|-1.5|-0.16|10.52|10.60|10.48|100.00|4.00|4.00|10.68|8.44|12.27|10.77|10.46|3.83|10.64|-||10.54|TOR||"1|378.32"|"112|555|664.00"|"106|181.00"|"164|209.08"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.00|12/21/1999|12/15/1999|-|641.00|þ||0.31||
CM|CA|CDN IMPER BANK|CM.TO|8.22|13.73|5.17|0.35|0.39|113.27|113.35|113.20|900.00|3.00|4.00|112.88|45.55|113.07|113.65|112.83|67.52|113.00|-||113.28|TOR||"50|249.47"|"447|085|329.00"|"2|017|082.00"|"1|968|100.52"|"1|079|700.00"||-|-|-|-|-|-|-|-|-|||CAD|R|5.84|01/28/2021|12/24/2020|-|"6|395.00"|Þ||0.82||
CMX|CA|CHILEAN MTLS INC|CMX.V|-0.10|0.00|0.00|37.25|0.095|0.35|0.36|0.33|"6|000.00"|3.00|10.00|0.26|0.35|0.38|0.35|0.30|0.03|0.32|-||0.34|   ||11.31|"44|337|226.00"|"123|000.00"|"37|594.08"|0.00||-|-|-|-|-|-|-|-|-|||CAD|D|0.00|07/05/2019|07/05/2019|-|24.00|Þ||0.05||
CNE|CA|CANACOL ENERGY|CNE.TO|0.14|25.80|5.62|-0.27|-0.01|3.69|3.70|3.68|200.00|50.00|4.00|3.70|1.95|4.64|3.78|3.69|2.69|3.78|-||3.69|TOR||670.73|"179|860|297.00"|"217|375.00"|"223|965.23"|0.00||-|-|-|-|-|-|-|-|-|||CAD|R|0.21|01/15/2021|12/30/2020|-|578.00|þ||0.09||
CNQ|CA|CDN NATURL RES|CNQ.TO|-0.50|0.00|5.03|0.92|0.31|34.11|34.15|34.10|500.00|4.00|14.00|33.80|32.39|42.19|34.25|33.63|9.80|34.06|-||34.13|TOR||"39|919.76"|"1|181|058|000.00"|"4|840|931.00"|"6|276|063.24"|"1|712|600.00"||-|-|-|-|-|-|-|-|-|||CAD|R|1.70|01/05/2021|12/08/2020|-|"16|143.00"|þ||0.62||
CNR|CA|CDN NTL RAILWY|CNR.TO|4.58|31.79|1.58|-0.45|-0.66|145.02|145.35|144.81|"2|400.00"|1.00|1.00|145.68|57.10|149.11|145.81|143.78|92.01|145.70|-||145.08|TOR||"103|612.10"|"711|500|000.00"|"990|207.00"|"1|322|646.90"|"165|500.00"||-|-|-|-|-|-|-|-|-|||CAD|R|2.30|12/30/2020|12/08/2020|-|"6|041.00"|Þ||2.03||
